SPECIMEN_ID	SERIES	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	PRESERVATIVE_SOLUTION	ORGANISM_PART	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HAZARD_GROUP	REGULATORY_COMPLIANCE	SCIENTIFIC_NAME	LIFESTAGE	SEX	HABITAT	TIME_OF_COLLECTION	DURATION_OF_COLLECTION	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	PRESERVATION_APPROACH	DATE_OF_PRESERVATION	ELEVATION	WHAT_3_WORDS	IDENTIFIED_HOW	OTHER_ORGANISMS	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	OTHER_INFORMATION	MISC_METADATA	DNA_EXTRACTION_DESCRIPTION	DNA_EXTRACT_VOLUME_PROVIDED	DNA_EXTRACT_CONCENTRATION	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
KAJO_027_D12	2588	KAJO-027	D12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOOR	9:00	PT3H	HAND_CAUGHT	INDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KY.18.293						ANOSPP13105901	45825	45.0	28586.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_027_E12	2589	KAJO-027	E12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-22	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOOR	6:00	PT12H	HUMAN_LANDING_CATCH	OUTDOORS	HUMAN_BAITED_TRAP	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-22			Molecular_Species_Identification		N	NOT_COLLECTED	U.KY.18.254A						ANOSPP13105902	45825	48.0	12581.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_027_F12	2590	KAJO-027	F12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-22	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOOR	6:00	PT12H	HUMAN_LANDING_CATCH	INDOORS	HUMAN_BAITED_TRAP	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-22			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KY.18.241D						ANOSPP13105903	45825	47.0	22174.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_027_G12	2591	KAJO-027	G12	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-04-22	UGANDA|KIBBUYE	0.7358884	32.8058507	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOOR	6:00	PT12H	HUMAN_LANDING_CATCH	INDOORS	HUMAN_BAITED_TRAP	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-04-22			Molecular_Species_Identification		N	NOT_COLLECTED	U.KY.18.241B						ANOSPP13105904	45825	44.0	13152.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_027_H12	2592	KAJO-027	H12	100%_ETHANOL	BLANK_SAMPLE	NOT_APPLICABLE				NOT_APPLICABLE	NOT_APPLICABLE	blank sample	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE			NOT_APPLICABLE		NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE						ANOSPP13105905	45825	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
KAJO_028_A1	2593	KAJO-028	A1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.598D						ANOSPP13105906	45825	41.0	11487.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_B1	2594	KAJO-028	B1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.598B						ANOSPP13105907	45825	44.0	45218.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_C1	2595	KAJO-028	C1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.598A						ANOSPP13105908	45825	47.0	50448.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_D1	2596	KAJO-028	D1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*						ANOSPP13105909	45825	48.0	50301.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_E1	2597	KAJO-028	E1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*A						ANOSPP13105910	45825	46.0	32453.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_F1	2598	KAJO-028	F1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*B						ANOSPP13105911	45825	52.0	77204.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_G1	2599	KAJO-028	G1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*C						ANOSPP13105912	45825	46.0	16331.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_H1	2600	KAJO-028	H1	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*D						ANOSPP13105913	45825	45.0	13755.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_A2	2601	KAJO-028	A2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*E						ANOSPP13105914	45825	47.0	36748.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
KAJO_028_B2	2602	KAJO-028	B2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*F						ANOSPP13105915	45825	55.0	19212.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_C2	2603	KAJO-028	C2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*G						ANOSPP13105916	45825	57.0	19121.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_D2	2604	KAJO-028	D2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*H						ANOSPP13105917	45825	58.0	17788.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_E2	2605	KAJO-028	E2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*I						ANOSPP13105918	45825	57.0	27495.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_F2	2606	KAJO-028	F2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*J						ANOSPP13105919	45825	56.0	29027.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_arabiensis	Anopheles_arabiensis	VAE	no			
KAJO_028_G2	2607	KAJO-028	G2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*K						ANOSPP13105920	45825	55.0	7233.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_H2	2608	KAJO-028	H2	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*L						ANOSPP13105921	45825	54.0	18705.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_A3	2609	KAJO-028	A3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.607*M						ANOSPP13105922	45825	53.0	23655.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_B3	2610	KAJO-028	B3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		N	NOT_COLLECTED	U.KJ.18.586*						ANOSPP13105923	45825	58.0	42941.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_C3	2611	KAJO-028	C3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		N	NOT_COLLECTED	U.KJ.18.586*A						ANOSPP13105924	45825	60.0	20728.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_D3	2612	KAJO-028	D3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		N	NOT_COLLECTED	U.KJ.18.586*B						ANOSPP13105925	45825	60.0	19248.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_E3	2613	KAJO-028	E3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		N	NOT_COLLECTED	U.KJ.18.586*C						ANOSPP13105926	45825	60.0	19813.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_F3	2614	KAJO-028	F3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		N	NOT_COLLECTED	U.KJ.18.586*D						ANOSPP13105927	45825	60.0	24584.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_G3	2615	KAJO-028	G3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		N	NOT_COLLECTED	U.KJ.18.586*E						ANOSPP13105928	45825	60.0	36114.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_H3	2616	KAJO-028	H3	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOOR	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KJ.18.600						ANOSPP13105929	45825	57.0	18113.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_A4	2617	KAJO-028	A4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588B						ANOSPP13105930	45825	53.0	39875.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_arabiensis	Anopheles_arabiensis	VAE	no			
KAJO_028_B4	2618	KAJO-028	B4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588*						ANOSPP13105931	45825	60.0	27076.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_C4	2619	KAJO-028	C4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588*A						ANOSPP13105932	45825	59.0	16722.0	1.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_D4	2620	KAJO-028	D4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588*B						ANOSPP13105933	45825	60.0	10522.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_E4	2621	KAJO-028	E4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588*C						ANOSPP13105934	45825	59.0	17090.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_F4	2622	KAJO-028	F4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588*D						ANOSPP13105935	45825	59.0	8083.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_G4	2623	KAJO-028	G4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588*E						ANOSPP13105936	45825	61.0	12888.0	2.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_028_H4	2624	KAJO-028	H4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2018-05-10	UGANDA|KAYONJO	0.763793	32.9710742	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	OUTDOOR	9:00	PT3H	HAND_CAUGHT	OUTDOORS	OUTDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2018-05-10			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KJ.18.588*F						ANOSPP13105937	45825	60.0	11019.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
